date,high,low,open,close,volume,adjclose
13-10-2016,154.2200012,152.2700043,153.6999969,153.7200012,2909900,145.2201538
12-10-2016,154.9700012,153.0800018,154.9700012,154.2899933,2964000,145.7586212
11-10-2016,156.9499969,153.8899994,156.7299957,154.7899933,2901300,146.2309875
10-10-2016,158.4900055,156.6600037,156.7100067,157.0200043,2449800,148.3376923
07-10-2016,157.6999969,154.8600006,157.1399994,155.6699982,2671900,147.0623322
06-10-2016,157.4299927,155.8899994,156.8399963,156.8800049,1950100,148.2054138
05-10-2016,157.8300018,156.7200012,157.0700073,157.0800018,1684500,148.3943634
04-10-2016,158.5299988,155.8200073,157.6699982,156.4600067,2884100,147.8086548
03-10-2016,158.3699951,157.0200043,158.0599976,157.6100006,2227800,148.89505
30-09-2016,159.8399963,158.0599976,158.8999939,158.8500061,3596900,150.0664978
29-09-2016,165,157.4600067,158.6300049,158.1100006,3374800,149.3674164
28-09-2016,158.6300049,156.2299957,156.9900055,158.2899933,3310000,149.5374756
27-09-2016,156.7700043,153.8099976,154.3200073,156.7700043,2987200,148.1015015
26-09-2016,154.4600067,153.4600067,154.4600067,153.9799957,2533300,145.4657745
23-09-2016,156.0399933,154.7100067,155.6199951,154.9799957,2702200,146.4104767
22-09-2016,157.2200012,155.6900024,156.1499939,156.1100006,2691100,147.4780121
21-09-2016,155.6799927,153.8699951,154.9100037,155.5299988,2473900,146.930069
20-09-2016,156.5700073,154.4499969,155.8699951,154.4499969,2159100,145.9097748
19-09-2016,156.1900024,154.5500031,154.8699951,154.8699951,2442800,146.3065491
16-09-2016,155.3999939,153.4700012,155.0399933,153.8399963,6463600,145.3335266
15-09-2016,156.3300018,153.2100067,154.3000031,155.6600037,3645600,147.052887
14-09-2016,155.8699951,153.3899994,155.6999969,154.0500031,3860600,145.5318909
13-09-2016,157.9299927,155.5,157.6300049,155.8099976,3636700,147.1945648
12-09-2016,158.5299988,154.8399963,155.2599945,158.2899933,4367500,149.5374756
09-09-2016,158.3999939,155.6499939,158.0299988,155.6900024,5186000,147.0812378
08-09-2016,161.2100067,158.7599945,160.5500031,159,3919300,150.2082062
07-09-2016,161.7599945,160,160.1900024,161.6399994,2867300,152.70224
06-09-2016,160.8600006,159.1100006,159.8800049,160.3500061,2994100,151.483551
02-09-2016,160.5700073,159.1499939,159.8800049,159.5500031,2315400,150.7277985
01-09-2016,159.6199951,158.1000061,158.3200073,159.5399933,2358400,150.718338
31-08-2016,159.6600037,158.2599945,159.6600037,158.8800049,2323600,150.0948334
30-08-2016,160.1499939,158.8099976,159.7599945,159.3999939,1813300,150.5860748
29-08-2016,160.2100067,158.5,158.8300018,159.7200012,2443200,150.8883972
26-08-2016,160.4400024,157.8500061,158.8800049,158.3200073,2498900,149.5658112
25-08-2016,159.5399933,158.4199982,159,158.6300049,2575000,149.8586578
24-08-2016,160.1799927,158.3200073,159.8899994,159.0500031,3645800,150.2554474
23-08-2016,161.3399963,160.2299957,160.3300018,160.2599945,2838100,151.3985291
22-08-2016,160.5700073,159.1300049,160,160,2039300,151.1529083
19-08-2016,160.9100037,159.5200043,160.8399963,160.0399933,2815200,151.1906891
18-08-2016,162,160.4400024,160.8899994,161.3600006,3652000,152.4376984
17-08-2016,161.1600037,159.8399963,160.9700012,160.4400024,3225900,151.568573
16-08-2016,161.9299927,160.6900024,161.1100006,160.6999969,2210200,151.8142242
15-08-2016,162.9700012,161.7799988,162.3999939,161.8800049,2970400,152.9289398
12-08-2016,163.4600067,161.5200043,163.1900024,161.9499969,2543100,152.9950867
11-08-2016,164.9499969,162.1799927,162.25,163.5299988,8658300,154.4877167
10-08-2016,162.6600037,161.9600067,162.1900024,162.0800018,2466700,153.1179047
09-08-2016,162.7700043,161.6499939,162.2200012,161.7700043,2737500,152.8250427
08-08-2016,163.2700043,161.5800018,162.7299957,162.0399933,3039300,153.0800934
05-08-2016,163.5099945,161.5700073,162,163.5,3812400,153.1368103
04-08-2016,161.6999969,160.1199951,160.8600006,161.5500031,2242300,151.3104095
03-08-2016,160.8600006,159.8000031,160.1300049,160.6699982,2861700,150.4861603
02-08-2016,161.4499969,160.3600006,161.2700043,160.5800018,3080900,150.401886
01-08-2016,161.6499939,159.8399963,160.6499939,161.4499969,2823600,151.2167206
29-07-2016,161.6699982,160.0299988,161.3600006,160.6199951,3547500,150.4393311
28-07-2016,161.8099976,160.7100067,161.3800049,161.3699951,2340400,151.1417847
27-07-2016,162.5700073,161.1799927,162.1199951,161.8300018,2151700,151.5726166
26-07-2016,163.6000061,161.3699951,162.6499939,162.1199951,2894600,151.8442535
25-07-2016,162.8800049,161.75,162,162.6499939,2804600,152.3406525
22-07-2016,162.1699982,160.4799957,160.7799988,162.0700073,2520100,151.7974396
21-07-2016,161.8500061,159.8899994,160.75,160.4499969,3518900,150.2800751
20-07-2016,161.7100067,159.6000061,159.9700012,161.3600006,4376300,151.1324463
19-07-2016,162.1399994,157.8899994,161.7799988,159.5800018,7120000,149.4652557
18-07-2016,160.75,158.7299957,159.3000031,159.8600006,6729700,149.7274933
15-07-2016,159.9799957,158.5,159.8999939,159.7799988,4476800,149.6525574
14-07-2016,161.3999939,158.5800018,158.8099976,160.2799988,4637600,150.1208954
13-07-2016,158.3399963,157.0599976,157.75,158.0200043,2746400,148.0041504
12-07-2016,157.1199951,155.5200043,156,157.0399933,3843800,147.0862427
11-07-2016,156.0399933,154.5,154.6000061,155.3300018,2833700,145.4846497
08-07-2016,154.6000061,153.0800018,154,154.4600067,3040600,144.6697998
07-07-2016,153.6900024,151.8899994,152.75,152.6000061,2133000,142.9276886
06-07-2016,152.4100037,149.9199982,151.8500061,152.3699951,2569400,142.7122498
05-07-2016,152,150.7599945,151.1900024,151.6799927,2465200,142.065979
01-07-2016,152.9700012,151.3999939,151.7799988,152.3500061,2658300,142.6935272
30-06-2016,151.9100037,148.6699982,148.8600006,151.7799988,3967100,142.1596527
29-06-2016,148.4799957,146.4499969,146.5,148.4600067,3367700,139.0500946
28-06-2016,145.7299957,144.2200012,144.7799988,145.6999969,3997700,136.4650116
27-06-2016,146.6000061,142.5,146.1799927,143.5,5017900,134.4044495
24-06-2016,150.6100006,146.1799927,149.9700012,146.5899963,9082800,137.2986145
23-06-2016,155.4799957,152.6000061,153.4499969,155.3500061,3969400,145.5033722
22-06-2016,154.7100067,152.2700043,153.75,152.9199982,2833700,143.2273865
21-06-2016,154.5700073,153.6900024,154.1600037,154.0500031,2760300,144.2857819
20-06-2016,154.6699982,152.5200043,152.6000061,153.6100006,3572100,143.8736572
17-06-2016,152.7200012,150.6000061,150.9600067,151.9900055,4663900,142.3563385
16-06-2016,151.2899933,149,150.1900024,151.0599976,2449100,141.4852905
15-06-2016,151.7899933,150.6000061,151.4600067,150.6799927,2260400,141.129364
14-06-2016,151.7899933,150.3999939,151.2799988,151.0599976,2865800,141.4852905
13-06-2016,152.5,150.2799988,151.6300049,151.2799988,3610400,141.69133
10-06-2016,153.3300018,151.8600006,152.7899933,152.3699951,3120600,142.7122498
09-06-2016,153.7599945,152.7299957,152.9199982,153.4199982,2021800,143.6956787
08-06-2016,154.0899963,153.0399933,153.5299988,154,2935000,144.2389526
07-06-2016,153.9299927,152.6600037,153.3099976,153.3300018,4465000,143.6114197
06-06-2016,153.9499969,152.3399963,153.0899963,152.7299957,2378700,143.049408
03-06-2016,153.0399933,151.6999969,152.3999939,152.8899994,2328300,143.199295
02-06-2016,153.5,152.1199951,152.5899963,153.5,2635600,143.7706146
01-06-2016,153.2700043,151.5399933,153,152.5099945,2663400,142.8433685
31-05-2016,153.8099976,152.2700043,152.5599976,153.7400055,5836600,143.9954376
27-05-2016,152.9299927,152.1499939,152.3500061,152.8399963,2457100,143.1524506
26-05-2016,152.5099945,151.0500031,151.5500031,152.4400024,3023100,142.7778168
25-05-2016,152.0899963,148.5,148.9299927,151.6900024,4355300,142.0753632
24-05-2016,148.75,146.8800049,146.8800049,148.3099976,2929300,138.9095764
23-05-2016,147.9499969,146.6600037,147.6100006,146.7700043,2086600,137.4672089
20-05-2016,147.5099945,145.5500031,145.7100067,147.25,3671500,137.9167786
19-05-2016,146.9299927,143.9600067,146.4799957,144.9299927,3685600,135.7438049
18-05-2016,148.5200043,146.3600006,147.9900055,147.3399963,2491100,138.0010834
17-05-2016,149.5,147.2899933,149.2100067,148,3490600,138.6192322
16-05-2016,149.9900055,147.4400024,147.6499939,149.4600067,3069100,139.9866791
13-05-2016,149.8600006,147.4199982,148.7899933,147.7200012,2398000,138.3570099
12-05-2016,149.3899994,147.1100006,149.2100067,148.8399963,3249200,139.4060059
11-05-2016,151.0899963,148.7400055,149.7100067,148.9499969,3093000,139.5090179
10-05-2016,150.0399933,147.7400055,148.2400055,149.9700012,3982400,140.4643402
09-05-2016,148.1999969,147.0099945,147.6999969,147.3399963,4302400,138.0010834
06-05-2016,147.9700012,144.4700012,144.8600006,147.2899933,4895800,137.9542389
05-05-2016,147.3000031,145.4499969,145.9499969,146.4700012,6501200,135.8749542
04-05-2016,145,143.3099976,143.3600006,144.25,2577100,133.8155365
03-05-2016,144.8999939,142.8999939,144.6499939,144.1300049,3584300,133.7042236
02-05-2016,147,144.4299927,146.5599976,145.2700043,3502400,134.7617645
29-04-2016,147.3399963,144.1900024,146.4900055,145.9400024,4225800,135.3832855
28-04-2016,150.1799927,146.7299957,149.75,147.0700073,3791500,136.4315338
27-04-2016,150.7799988,148.9700012,149.3500061,150.4700012,3111200,139.5856018
26-04-2016,149.7899933,147.8999939,148.6499939,149.0800018,2979800,138.2961731
25-04-2016,148.8999939,147.1100006,148.1600037,148.8099976,2848900,138.0456848
22-04-2016,151,147.5,149.4400024,148.5,5191900,137.7581177
21-04-2016,150.1199951,146.4600067,146.5800018,149.3000031,6017700,138.5002136
20-04-2016,147.1999969,144,144.2400055,146.1100006,6754300,135.5409698
19-04-2016,146.9499969,142.6100006,146.4700012,144,13190200,133.5836334
18-04-2016,153.1399994,151.4900055,151.7200012,152.5299988,5737700,141.4965973
15-04-2016,152.1000061,150.9600067,151.0399933,151.7200012,3657600,140.7451935
14-04-2016,152.7599945,150.3800049,151.5,151.1600037,3158400,140.2256927
13-04-2016,151.2299957,149.6300049,150.75,151.2299957,3168400,140.2906189
12-04-2016,150.1100006,148.5800018,149.6100006,149.6300049,3507100,138.8063507
11-04-2016,151.9499969,149.2200012,150.2599945,149.25,3846100,138.4538269
08-04-2016,149.9900055,148.1199951,149.0599976,149.3500061,3293800,138.5466309
07-04-2016,149.6000061,148,149.0700073,148.25,3663000,137.5261993
06-04-2016,150.1499939,147.8099976,149.8999939,150.0200043,4152300,139.1681671
05-04-2016,151.6000061,149.6499939,151.4299927,150,3337000,139.1495819
04-04-2016,153.5200043,151.9100037,152.3399963,152.0700073,3931200,141.0698853
01-04-2016,152.9600067,150.25,150.5099945,152.5200043,3925500,141.4873047
31-03-2016,153.1000061,149.3600006,149.7899933,151.4499969,6780600,140.4947052
30-03-2016,150.4100037,148.3200073,149.9499969,148.4100037,3331200,137.6746216
29-03-2016,149.7599945,147.5,147.5899963,149.3300018,3116400,138.5280457
28-03-2016,148.6499939,147.2299957,147.75,148.3999939,3265100,137.665329
24-03-2016,148.2200012,144.4900055,144.9799957,147.9499969,5044500,137.2478943
23-03-2016,148.0299988,145.1300049,148,145.3999939,4764200,134.88237
22-03-2016,149.2799988,147.8399963,148.0599976,148.1000061,4081900,137.3870697
21-03-2016,148.7100067,146.7200012,147.3000031,148.6300049,3721600,137.8786926
18-03-2016,147.5099945,145.5099945,147.3999939,147.0899963,12089700,136.4500732
17-03-2016,147.3200073,144.4499969,144.7799988,147.0399933,5821600,136.403717
16-03-2016,144.8800049,142.1100006,142.6199951,144.7899933,4221900,134.3164673
15-03-2016,143.3300018,141.5399933,141.7400055,142.9600067,3707500,132.6188354
14-03-2016,143.1900024,141.0399933,142.0099945,142.7799988,4048800,132.4518585
11-03-2016,142.9199982,140.5099945,141.7299957,142.3600006,4421900,132.0622559
10-03-2016,141.4700012,138.0899963,141.2400055,140.1900024,4009600,130.0492096
09-03-2016,142.1699982,139.2299957,139.3099976,140.4100037,4406500,130.2533112
08-03-2016,140.3500061,137.4199982,139.7100067,139.0700073,5579100,129.0102539
07-03-2016,140.5099945,136.8699951,137.2799988,140.1499939,5171000,130.0121002
04-03-2016,139.4199982,137.0200043,137.5399933,137.8000031,3968400,127.8321228
03-03-2016,137.9600067,136.0700073,137.2200012,137.8000031,5141200,127.8321228
02-03-2016,137.4400024,133.2200012,133.6999969,136.3000031,5217200,126.4405975
01-03-2016,134.6399994,132.0299988,132.2400055,134.3699951,3788500,124.6501999
29-02-2016,133.3600006,130.8999939,132,131.0299988,4428000,121.551796
26-02-2016,134.9199982,131.9499969,134.5099945,132.0299988,4386200,122.4794846
25-02-2016,134.5099945,130.8800049,133.2899933,134.5,4353600,124.770813
24-02-2016,133.4900055,129.6799927,131.5500031,132.8000031,4122600,123.1938019
23-02-2016,133.4100037,132.0099945,133.1399994,132.3999939,3439700,122.8227005
22-02-2016,134.3099976,132.4100037,133.0800018,133.7700043,4457400,124.0936356
19-02-2016,133.6499939,130.8399963,132.3600006,133.0800018,5125300,123.453537
18-02-2016,134,129.75,130,132.4499969,9951600,122.8690872
17-02-2016,126.5699997,123.25,123.7099991,126.0999985,4821000,116.9784317
16-02-2016,123.0899963,121.3399963,121.8300018,122.7399979,4061400,113.8614731
12-02-2016,121.0500031,118.3499985,119.2600021,121.0400009,4936500,112.284462
11-02-2016,119.6600037,116.9000015,118.7799988,117.8499985,7307600,109.3252029
10-02-2016,125.2900009,119.8399963,125,120.1900024,6469100,111.4959488
09-02-2016,126.9300003,123.7699966,126.1200027,124.0699997,5922600,115.0952759
08-02-2016,127.5100021,124.1299973,126,126.9800034,7364000,117.7947845
05-02-2016,128.6399994,125.8499985,127.2200012,128.5700073,7177700,118.0638275
04-02-2016,128.5,125,125.0800018,127.6500015,5195800,117.2189789
03-02-2016,125.4499969,122.2900009,123.9899979,124.7200012,6223500,114.5284042
02-02-2016,124.1399994,122.6399994,123.6699982,122.9400024,3287300,112.8938675
01-02-2016,125.2900009,123.7099991,124.4000015,124.8300018,3574900,114.629425
29-01-2016,124.7900009,122.9599991,123.2799988,124.7900009,8248100,114.5926895
28-01-2016,122.8300018,121.0100021,121.2600021,122.2200012,3942500,112.2326965
27-01-2016,123.3700027,120.6500015,122.7300034,120.9599991,5026400,111.0756378
26-01-2016,123.6100006,122.2399979,122.25,122.5899963,4613700,112.572464
25-01-2016,124.2300034,121.6399994,122.0999985,122.0800018,5446000,112.1041489
22-01-2016,124.7399979,121.7699966,124.6699982,122.5,9238400,112.4898071
21-01-2016,125.0999985,120.5800018,121.3000031,122.9100037,8851600,112.8663254
20-01-2016,123.9899979,118,118.4599991,121.8600006,16157800,111.9021149
19-01-2016,132.1000061,128.0599976,130.1100006,128.1100006,9979600,117.6413879
15-01-2016,130.8800049,128.8699951,130.0099945,130.0299988,9008500,119.4044876
14-01-2016,133.7899933,131.2200012,131.9299927,132.9100037,5709600,122.0491714
13-01-2016,134.2799988,131.1000061,133.5,131.1699982,4700100,120.4513321
12-01-2016,133.7799988,131.1300049,133.6499939,132.8999939,5078700,122.0399704
11-01-2016,133.8200073,131.7599945,131.8099976,133.2299957,4967000,122.3429871
08-01-2016,133.8200073,131.3200073,133.1799927,131.6300049,4762700,120.8737564
07-01-2016,135.0200043,132.4299927,133.6999969,132.8600006,7025800,122.0032501
06-01-2016,135.5800018,133.6199951,134.3800049,135.1699982,4310900,124.1244736
05-01-2016,136.8899994,134.8500061,136.7599945,135.8500061,3924800,124.7489166
04-01-2016,135.9700012,134.2400055,135.6000061,135.9499969,5229400,124.8407516
31-12-2015,139.1000061,137.5700073,139.0700073,137.6199951,3462100,126.3742523
30-12-2015,140.4400024,139.2200012,139.5800018,139.3399963,2989400,127.9537277
29-12-2015,140.0599976,138.1999969,138.25,139.7799988,3943700,128.3577728
28-12-2015,138.0399933,136.5399933,137.7400055,137.6100006,3106900,126.3650894
24-12-2015,138.8800049,138.1100006,138.4299927,138.25,1495200,126.9527817
23-12-2015,139.3099976,138.1100006,138.3000031,138.5399933,5164900,127.2190933
22-12-2015,138.1900024,135.6499939,135.8800049,137.9299927,4081000,126.6589508
21-12-2015,135.8300018,134.0200043,135.8300018,135.5,5617500,124.4275208
18-12-2015,136.9600067,134.2700043,136.4100037,134.8999939,10026100,123.8765411
17-12-2015,139.5,136.3099976,139.3500061,136.75,4089500,125.5753555
16-12-2015,139.6499939,137.7899933,139.1199951,139.2899933,4345500,127.9078064
15-12-2015,138.9700012,137.2799988,137.3999939,137.7899933,4238500,126.5303955
14-12-2015,136.1399994,134.0200043,135.3099976,135.9299927,5103800,124.8223572
11-12-2015,135.4400024,133.9100037,135.2299957,134.5700073,5333800,123.5735016
10-12-2015,137.8500061,135.7200012,137.0299988,136.7799988,4754800,125.6029053
09-12-2015,139.8399963,136.2299957,137.3800049,136.6100006,4615000,125.4468079
08-12-2015,139.0599976,137.5299988,138.2799988,138.0500031,3905200,126.7691193
07-12-2015,140.4100037,138.8099976,140.1600037,139.5500031,3279400,128.1465454
04-12-2015,141.0200043,137.9900055,138.0899963,140.4299927,4571600,128.9546509
03-12-2015,140.7299957,138.1900024,140.1000061,138.9199982,5909600,127.5680313
02-12-2015,141.2100067,139.5,140.9299927,139.6999969,3725400,128.2843018
01-12-2015,141.3999939,139.5800018,139.5800018,141.2799988,4195100,129.735199
30-11-2015,139.8999939,138.5200043,138.6100006,139.4199982,4545600,128.0271912
27-11-2015,138.8099976,137.2100067,138,138.4600067,1415800,127.1456299
25-11-2015,138.4299927,137.3800049,138.3699951,138,3238200,126.7232361
24-11-2015,139.3399963,137.3099976,137.6499939,138.6000061,3407700,127.2742004
23-11-2015,138.8699951,137.1199951,138.5299988,138.4600067,5137900,127.1456299
20-11-2015,138.9199982,137.25,137.3699951,138.5,5176400,127.1823654
19-11-2015,137.7400055,136.0099945,136.2100067,136.7400055,4753600,125.5661697
18-11-2015,135.9100037,134.2599945,134.7899933,135.8200073,4149200,124.7213669
17-11-2015,134.8200073,133.3099976,134.2200012,133.8200073,2815100,122.8847961
16-11-2015,134.0899963,131.7899933,131.7899933,133.7100067,4190800,122.783783
13-11-2015,133,131.6499939,132.9499969,131.75,4613800,120.9839554
12-11-2015,134.6999969,133.0099945,134.6999969,133.0399933,4701400,122.1685104
11-11-2015,136.1999969,134.5,136.0899963,135.0200043,3164800,123.9867401
10-11-2015,135.7400055,134.1199951,135.3600006,135.4700012,4520800,124.3999634
09-11-2015,138.0800018,134.8800049,137.9199982,135.3099976,8075600,124.2530289
06-11-2015,139.5500031,137.8699951,138.6000061,138.25,4744900,126.9527817
05-11-2015,142.3800049,139.6300049,141.6100006,139.8899994,5096900,127.2650146
04-11-2015,142.6499939,141.3000031,142.5500031,141.6300049,3507600,128.8479767
03-11-2015,142.8000031,139.8999939,140.0200043,141.8800049,4349400,129.0754242
02-11-2015,140.5200043,139.5700073,140.5,140.3699951,3822200,127.7016754
30-10-2015,141.3300018,139.8999939,140.4400024,140.0800018,3984000,127.4378738
29-10-2015,140.8200073,139.0200043,140.3600006,140.5500031,3702500,127.8654404
28-10-2015,141.2299957,137.5,137.9199982,140.8300018,8511400,128.120163
27-10-2015,143.8300018,137.3300018,143.5099945,137.8600006,15008500,125.4182053
26-10-2015,145,143.2100067,144.75,143.6600037,3489400,130.6947937
23-10-2015,145.4900055,143.6999969,144.6100006,144.6799927,5370400,131.6227264
22-10-2015,145.0700073,141.6199951,141.7400055,144.0899963,5583200,131.085968
21-10-2015,142.6600037,139.3000031,140.25,140.9199982,6990600,128.2020416
20-10-2015,142.8800049,140.2700043,142.4900055,140.6399994,15928800,127.947319
19-10-2015,149.9700012,148.3800049,149.8500061,149.2200012,7954700,135.7529755
16-10-2015,151.1999969,149.2599945,150.4499969,150.3899994,3483700,136.8173676
15-10-2015,151.2400055,148.5800018,150.9100037,150.0899963,3476200,136.5444641
14-10-2015,150.6499939,149.0200043,149.6000061,150.0099945,3353000,136.4716797
13-10-2015,150.7799988,149.1799927,150.7799988,149.6199951,3915700,136.1168671
12-10-2015,152.5800018,150.8500061,152.3999939,151.1399994,3227600,137.4997101
09-10-2015,153.1499939,151.2700043,152.4600067,152.3899994,3531100,138.6368713
08-10-2015,153.0200043,149.2899933,149.6900024,152.2799988,4794400,138.5368347
07-10-2015,150.7299957,148.8600006,150.0399933,150.0899963,2980800,136.5444641
06-10-2015,150.1499939,148.4900055,149.0599976,148.7799988,3018100,135.3526611
05-10-2015,149.8899994,145.8200073,145.8200073,149.0399933,5131800,135.5892181
02-10-2015,144.5899963,140.5599976,141.0500031,144.5800018,3054400,131.5317535
01-10-2015,145.6699982,141.5899963,145.3099976,143.5899963,3880900,130.6310883
30-09-2015,145.7100067,143.6600037,143.6900024,144.9700012,3923900,131.8865509
29-09-2015,142.6600037,141.1499939,141.9900055,142.4700012,4763500,129.6121674
28-09-2015,145.3800049,142.4700012,144.4199982,142.5200043,4317300,129.6576233
25-09-2015,146.2700043,144.5299988,145.5500031,145.4199982,3474400,132.2959137
24-09-2015,145.0700073,141.9499969,142.6000061,144.4100037,3280300,131.3770905
23-09-2015,144.5700073,142.75,144.2100067,143.6600037,2674200,130.6947937
22-09-2015,145.0599976,143.7700043,144.6199951,144.4299927,3564100,131.3952789
21-09-2015,146.9799957,144.9199982,145.3899994,146.4799957,3825000,133.2602539
18-09-2015,146.3899994,143.9799957,146.0500031,144.5099945,7776500,131.4680481
17-09-2015,149.6799927,147.3000031,148.1000061,148.1399994,4003000,134.7704926
16-09-2015,148.8899994,147.5399933,147.8399963,148.4100037,2799200,135.016098
15-09-2015,147.9299927,145.7599945,146.6000061,147.5299988,2709500,134.2154999
14-09-2015,147.3699951,145.4100037,147.3699951,145.6499939,3226700,132.5051575
11-09-2015,147.5,145.6699982,145.9100037,147.3699951,3115100,134.0699463
10-09-2015,147.1600037,144.5099945,145.8500061,146.1999969,3461700,133.0055237
09-09-2015,149.0399933,144.8500061,148.7400055,145.0500031,3380000,131.9593506
08-09-2015,147.3399963,145.6600037,145.8600006,147.2299957,3933300,133.9425812
04-09-2015,145.3999939,143.3200073,144.5700073,143.6999969,4201100,130.7311554
03-09-2015,148.0299988,145.7700043,146.0500031,146.7799988,3603500,133.5331573
02-09-2015,145.0800018,143.1799927,144.7400055,145.0500031,4252000,131.9593506
01-09-2015,144.9799957,141.8500061,144.9100037,142.6799927,5272000,129.8032227
31-08-2015,148.3999939,146.2599945,147.3800049,147.8899994,4062600,134.5430145
28-08-2015,148.1999969,147.1799927,147.75,147.9799957,4076300,134.6248932
27-08-2015,148.9700012,145.6600037,148.5,148.5399933,4976600,135.1343536
26-08-2015,146.9799957,142.1399994,144.0899963,146.6999969,6221800,133.460434
25-08-2015,147.1100006,140.6199951,146.9400024,140.9600067,7073200,128.2384644
24-08-2015,147.7599945,143,143.4700012,143.4700012,10189700,130.5218811
21-08-2015,153.1900024,148.6999969,151.5,148.8500061,7362100,135.4163666
20-08-2015,153.9100037,152.5,152.7400055,152.6600037,4011500,138.8825378
19-08-2015,155.6699982,153.4100037,155.1499939,153.9400024,4206400,140.0470123
18-08-2015,156.5200043,155.25,155.5099945,156.0099945,2018300,141.930191
17-08-2015,156.6900024,154.6999969,155.1999969,156.3099976,2249600,142.2030945
14-08-2015,156.2100067,154.5800018,155,155.75,3220300,141.6936646
13-08-2015,156.0899963,154.3200073,156.0599976,155.0700073,2533400,141.0750275
12-08-2015,156.5200043,153.9499969,154.2599945,156.1600037,3560300,142.0666504
11-08-2015,155.9900055,154.8600006,155.9600067,155.5099945,3143300,141.4753113
10-08-2015,157.4700012,156.1199951,156.7700043,156.75,4613400,142.6034088
07-08-2015,156.25,154.3399963,155.8899994,155.1199951,3794900,141.1204987
06-08-2015,157.5399933,156.1799927,157.1300049,156.3200073,3004800,142.2121887
05-08-2015,159.5399933,157.4799957,159.1000061,157.8999939,3472800,142.4669189
04-08-2015,158.8200073,156.8699951,158.3999939,157.6000061,5260600,142.1962738
03-08-2015,161.8500061,157.8999939,161.6999969,158.7100067,4615700,143.1977844
31-07-2015,162.0599976,160.6300049,161.3999939,161.9900055,3580200,146.1572113
30-07-2015,161.3999939,159.75,160.5,160.9600067,1994700,145.227829
29-07-2015,161.5,159.3899994,160,161.0899963,3378400,145.3451691
28-07-2015,160.1900024,158.5,159.9100037,160.0500031,2721000,144.4068298
27-07-2015,160.1799927,158.6000061,159,159.0700073,3706200,143.5226135
24-07-2015,161.9299927,159.4100037,161.2899933,159.75,3778200,144.1361084
23-07-2015,162.75,159.8300018,160.2700043,161.7299957,5034200,145.9226074
22-07-2015,163.0700073,159.6999969,162.7299957,160.3500061,7181800,144.677475
21-07-2015,166.3500061,162.0200043,164.3399963,163.0700073,13752300,147.1316528
20-07-2015,173.7799988,172.1399994,172.7899933,173.2200012,7377800,156.2895813
17-07-2015,172.5200043,170.1000061,170.3300018,172.5099945,4356400,155.6489563
16-07-2015,171.0899963,169.1600037,169.4700012,171,3529900,154.2865601
15-07-2015,169.2700043,168,168.4799957,168.5299988,1998000,152.0579834
14-07-2015,169.5399933,168.2400055,169.4299927,168.6100006,3025300,152.1301575
13-07-2015,169.8899994,167.5200043,167.9299927,169.3800049,4229000,152.8248901
10-07-2015,167.3999939,165.5200043,165.6600037,166.9499969,4538300,150.6323853
09-07-2015,165.5099945,163.6999969,165.3399963,163.8500061,4199700,147.8354034
08-07-2015,164.9400024,162.6799927,164,163.1600037,2776300,147.2128296
07-07-2015,165.3500061,162.2299957,164.9400024,165,3549900,148.8729858
06-07-2015,165.2299957,163.5200043,163.8300018,164.7299957,3079800,148.6293793
02-07-2015,165.3200073,164.4199982,165.0500031,165.0899963,2852700,148.9541779
01-07-2015,165.6100006,163.6000061,163.9700012,164.4900055,3214500,148.4128265
30-06-2015,164,162.1199951,163.9900055,162.6600037,3597300,146.7617035
29-06-2015,165.3500061,162.8899994,163.9199982,162.9700012,3314700,147.0413818
26-06-2015,166.8099976,165.2299957,166.2299957,165.4600067,8946000,149.2880402
25-06-2015,168.1300049,166.0800018,167.8000031,166.0800018,2408900,149.8474426
24-06-2015,168.8399963,166.8300018,168.7100067,166.9700012,3548100,150.6504517
23-06-2015,169.9700012,167.5700073,168.3800049,168.6199951,3701600,152.1391602
22-06-2015,168.3399963,167.1999969,167.6499939,167.7299957,2335800,151.3361511
19-06-2015,168.4199982,166.7700043,167.6199951,166.9900055,7074000,150.6684875
18-06-2015,168.7200012,167.0500031,167.0500031,168.25,3330900,151.8053436
17-06-2015,167.8500061,166.1000061,167,167.1699982,2863000,150.8308868
16-06-2015,167.3999939,165.9100037,166.3300018,166.8399963,3249800,150.5331421
15-06-2015,166.9900055,164.25,166.9900055,166.2599945,4245700,150.0098267
12-06-2015,168.3000031,166.6900024,168.2299957,166.9900055,3065100,150.6684875
11-06-2015,170.4400024,168.5399933,169.2599945,168.7799988,3464000,152.2835541
10-06-2015,169.3899994,166.0599976,166.4900055,168.9199982,4680500,152.4098511
09-06-2015,166.0200043,163.3699951,165.3399963,165.6799927,3395900,149.4865112
08-06-2015,167.2799988,165.0200043,167.1699982,165.3399963,3757400,149.1797485
05-06-2015,168.9100037,167.1999969,168.25,167.3999939,3100500,151.0384216
04-06-2015,170.6000061,167.9299927,169.5299988,168.3800049,3079300,151.9226074
03-06-2015,171.5599976,169.6300049,170.5,169.9199982,2131000,153.3121185
02-06-2015,170.4499969,168.4299927,169.6600037,169.6499939,2571400,153.0684814
01-06-2015,171.0399933,169.0299988,170.2100067,170.1799927,2985500,153.5466919
29-05-2015,171.3500061,169.6499939,171.3500061,169.6499939,3996000,153.0684814
